Security,SPX Index,
Start Date,12/30/27 0:00,
End Date,4/4/24 0:00,
Period,D,
Currency,USD,
,,
Date,PX_LAST,PX_VOLUME
1935-01-29,8.98,#N/A N/A
1935-01-28,9.07,#N/A N/A
1935-01-25,9.23,#N/A N/A
1935-01-24,9.18,#N/A N/A
1935-01-23,9.2,#N/A N/A
1935-01-22,9.2,#N/A N/A
1935-01-21,9.28,#N/A N/A
1935-01-18,9.18,#N/A N/A
1935-01-17,9.14,#N/A N/A
1935-01-16,9.1,#N/A N/A
1935-01-15,8.96,#N/A N/A
1935-01-14,9.17,#N/A N/A
1935-01-11,9.25,#N/A N/A
1935-01-10,9.44,#N/A N/A
1935-01-09,9.46,#N/A N/A
1935-01-08,9.47,#N/A N/A
1935-01-07,9.58,#N/A N/A
1935-01-04,9.51,#N/A N/A
1935-01-03,9.53,#N/A N/A
1935-01-02,9.51,#N/A N/A
1934-12-31,9.5,#N/A N/A
1934-12-28,9.41,#N/A N/A
1934-12-27,9.07,#N/A N/A
1934-12-26,9.06,#N/A N/A
1934-12-24,9.11,#N/A N/A
1934-12-21,9.04,#N/A N/A
1934-12-20,9.02,#N/A N/A
1934-12-19,9.03,#N/A N/A
1934-12-18,9.16,#N/A N/A
1934-12-17,9.17,#N/A N/A
1934-12-14,9.11,#N/A N/A
1934-12-13,9.13,#N/A N/A
1934-12-12,9.18,#N/A N/A
1934-12-11,9.17,#N/A N/A
1934-12-10,9.36,#N/A N/A
1934-12-07,9.46,#N/A N/A
1934-12-06,9.54,#N/A N/A
1934-12-05,9.56,#N/A N/A
1934-12-04,9.48,#N/A N/A
1934-12-03,9.41,#N/A N/A
1934-11-30,9.54,#N/A N/A
1934-11-28,9.54,#N/A N/A
1934-11-27,9.43,#N/A N/A
1934-11-26,9.52,#N/A N/A
1934-11-23,9.27,#N/A N/A
1934-11-22,9.14,#N/A N/A
1934-11-21,9.1,#N/A N/A
1934-11-20,9.14,#N/A N/A
1934-11-19,9.1,#N/A N/A
1934-11-16,9.18,#N/A N/A
1934-11-15,9.24,#N/A N/A
1934-11-14,9.2,#N/A N/A
1934-11-13,9.23,#N/A N/A
1934-11-09,9.3,#N/A N/A
1934-11-08,9.12,#N/A N/A
1934-11-07,9.19,#N/A N/A
1934-11-05,9.02,#N/A N/A
1934-11-02,8.87,#N/A N/A
1934-11-01,8.77,#N/A N/A
1934-10-31,8.81,#N/A N/A
1934-10-30,8.79,#N/A N/A
1934-10-29,8.76,#N/A N/A
1934-10-26,8.8,#N/A N/A
1934-10-25,8.93,#N/A N/A
1934-10-24,9.14,#N/A N/A
1934-10-23,8.99,#N/A N/A
1934-10-22,9.02,#N/A N/A
1934-10-19,9.03,#N/A N/A
1934-10-18,9.07,#N/A N/A
1934-10-17,9.11,#N/A N/A
1934-10-16,9.09,#N/A N/A
1934-10-15,9,#N/A N/A
1934-10-11,9.19,#N/A N/A
1934-10-10,9.07,#N/A N/A
1934-10-09,8.83,#N/A N/A
1934-10-08,8.92,#N/A N/A
1934-10-05,9,#N/A N/A
1934-10-04,8.82,#N/A N/A
1934-10-03,8.83,#N/A N/A
1934-10-02,8.86,#N/A N/A
1934-10-01,8.83,#N/A N/A
1934-09-28,9.08,#N/A N/A
1934-09-27,9.18,#N/A N/A
1934-09-26,9.09,#N/A N/A
1934-09-25,9.15,#N/A N/A
1934-09-24,8.9,#N/A N/A
1934-09-21,8.95,#N/A N/A
1934-09-20,8.77,#N/A N/A
1934-09-19,8.74,#N/A N/A
1934-09-18,8.52,#N/A N/A
1934-09-17,8.45,#N/A N/A
1934-09-14,8.47,#N/A N/A
1934-09-13,8.72,#N/A N/A
1934-09-12,8.75,#N/A N/A
1934-09-11,8.72,#N/A N/A
1934-09-10,8.7,#N/A N/A
1934-09-07,8.92,#N/A N/A
1934-09-06,9.02,#N/A N/A
1934-09-05,9.21,#N/A N/A
1934-09-04,9.06,#N/A N/A
1934-08-31,9.15,#N/A N/A
1934-08-30,9.16,#N/A N/A
1934-08-29,9.26,#N/A N/A
1934-08-28,9.34,#N/A N/A
1934-08-27,9.39,#N/A N/A
1934-08-24,9.52,#N/A N/A
1934-08-23,9.35,#N/A N/A
1934-08-22,9.4,#N/A N/A
1934-08-21,9.19,#N/A N/A
1934-08-20,8.97,#N/A N/A
1934-08-17,9.06,#N/A N/A
1934-08-16,9.11,#N/A N/A
1934-08-15,9.04,#N/A N/A
1934-08-14,9.1,#N/A N/A
1934-08-13,9.17,#N/A N/A
1934-08-10,8.93,#N/A N/A
1934-08-09,9.13,#N/A N/A
1934-08-08,8.83,#N/A N/A
1934-08-07,8.69,#N/A N/A
1934-08-06,8.71,#N/A N/A
1934-08-03,8.9,#N/A N/A
1934-08-02,9.01,#N/A N/A
1934-08-01,8.95,#N/A N/A
1934-07-31,8.68,#N/A N/A
1934-07-30,8.67,#N/A N/A
1934-07-27,8.6,#N/A N/A
1934-07-26,8.36,#N/A N/A
1934-07-25,9.07,#N/A N/A
1934-07-24,8.99,#N/A N/A
1934-07-23,9.09,#N/A N/A
1934-07-20,9.47,#N/A N/A
1934-07-19,9.74,#N/A N/A
1934-07-18,9.84,#N/A N/A
1934-07-17,9.68,#N/A N/A
1934-07-16,9.72,#N/A N/A
1934-07-13,9.93,#N/A N/A
1934-07-12,9.91,#N/A N/A
1934-07-11,9.99,#N/A N/A
1934-07-10,9.94,#N/A N/A
1934-07-09,9.88,#N/A N/A
1934-07-06,9.91,#N/A N/A
1934-07-05,9.82,#N/A N/A
1934-07-03,9.66,#N/A N/A
1934-07-02,9.69,#N/A N/A
1934-06-29,9.81,#N/A N/A
1934-06-28,9.98,#N/A N/A
1934-06-27,9.93,#N/A N/A
1934-06-26,9.96,#N/A N/A
1934-06-25,9.73,#N/A N/A
1934-06-22,9.76,#N/A N/A
1934-06-21,9.98,#N/A N/A
1934-06-20,10.08,#N/A N/A
1934-06-19,10.19,#N/A N/A
1934-06-18,10.37,#N/A N/A
1934-06-15,10.23,#N/A N/A
1934-06-14,10.05,#N/A N/A
1934-06-13,10.2,#N/A N/A
1934-06-12,10.2,#N/A N/A
1934-06-11,10.09,#N/A N/A
1934-06-08,10.17,#N/A N/A
1934-06-07,9.71,#N/A N/A
1934-06-06,9.74,#N/A N/A
1934-06-05,9.72,#N/A N/A
1934-06-04,9.49,#N/A N/A
1934-06-01,9.38,#N/A N/A
1934-05-31,9.61,#N/A N/A
1934-05-29,9.79,#N/A N/A
1934-05-28,9.83,#N/A N/A
1934-05-25,9.7,#N/A N/A
1934-05-24,9.59,#N/A N/A
1934-05-23,9.56,#N/A N/A
1934-05-22,9.65,#N/A N/A
1934-05-21,9.87,#N/A N/A
1934-05-18,9.85,#N/A N/A
1934-05-17,9.59,#N/A N/A
1934-05-16,9.56,#N/A N/A
1934-05-15,9.63,#N/A N/A
1934-05-14,9.45,#N/A N/A
1934-05-11,9.55,#N/A N/A
1934-05-10,9.65,#N/A N/A
1934-05-09,9.88,#N/A N/A
1934-05-08,10.05,#N/A N/A
1934-05-07,9.81,#N/A N/A
1934-05-04,10.32,#N/A N/A
1934-05-03,10.29,#N/A N/A
1934-05-02,10.25,#N/A N/A
1934-05-01,10.46,#N/A N/A
1934-04-30,10.46,#N/A N/A
1934-04-27,10.8,#N/A N/A
1934-04-26,10.79,#N/A N/A
1934-04-25,10.94,#N/A N/A
1934-04-24,11,#N/A N/A
1934-04-23,11.09,#N/A N/A
1934-04-20,11.16,#N/A N/A
1934-04-19,11.05,#N/A N/A
1934-04-18,11.03,#N/A N/A
1934-04-17,10.89,#N/A N/A
1934-04-16,10.78,#N/A N/A
1934-04-13,10.95,#N/A N/A
1934-04-12,10.99,#N/A N/A
1934-04-11,11.02,#N/A N/A
1934-04-10,11.03,#N/A N/A
1934-04-09,10.87,#N/A N/A
1934-04-06,10.95,#N/A N/A
1934-04-05,10.9,#N/A N/A
1934-04-04,10.87,#N/A N/A
1934-04-03,10.84,#N/A N/A
1934-04-02,10.76,#N/A N/A
1934-03-29,10.62,#N/A N/A
1934-03-28,10.45,#N/A N/A
1934-03-27,10.42,#N/A N/A
1934-03-26,10.71,#N/A N/A
1934-03-23,10.53,#N/A N/A
1934-03-22,10.64,#N/A N/A
1934-03-21,10.45,#N/A N/A
1934-03-20,10.66,#N/A N/A
1934-03-19,10.45,#N/A N/A
1934-03-16,10.82,#N/A N/A
1934-03-15,10.79,#N/A N/A
1934-03-14,10.97,#N/A N/A
1934-03-13,10.96,#N/A N/A
1934-03-12,10.96,#N/A N/A
1934-03-09,10.73,#N/A N/A
1934-03-08,10.8,#N/A N/A
1934-03-07,10.6,#N/A N/A
1934-03-06,10.88,#N/A N/A
1934-03-05,11.01,#N/A N/A
1934-03-02,11.07,#N/A N/A
1934-03-01,10.72,#N/A N/A
1934-02-28,10.76,#N/A N/A
1934-02-27,10.81,#N/A N/A
1934-02-26,10.69,#N/A N/A
1934-02-23,11.13,#N/A N/A
1934-02-21,11.43,#N/A N/A
1934-02-20,11.4,#N/A N/A
1934-02-19,11.36,#N/A N/A
1934-02-16,11.54,#N/A N/A
1934-02-15,11.51,#N/A N/A
1934-02-14,11.29,#N/A N/A
1934-02-13,11.22,#N/A N/A
1934-02-09,11.18,#N/A N/A
1934-02-08,11.5,#N/A N/A
1934-02-07,11.45,#N/A N/A
1934-02-06,11.82,#N/A N/A
1934-02-05,11.81,#N/A N/A
1934-02-02,11.45,#N/A N/A
1934-02-01,11.46,#N/A N/A
1934-01-31,11.17,#N/A N/A
1934-01-30,11.33,#N/A N/A
1934-01-29,11.19,#N/A N/A
1934-01-26,11.02,#N/A N/A
1934-01-25,11.12,#N/A N/A
1934-01-24,11.12,#N/A N/A
1934-01-23,11.05,#N/A N/A
1934-01-22,10.91,#N/A N/A
1934-01-19,10.93,#N/A N/A
1934-01-18,10.63,#N/A N/A
1934-01-17,10.66,#N/A N/A
1934-01-16,10.69,#N/A N/A
1934-01-15,10.64,#N/A N/A
1934-01-12,10.07,#N/A N/A
1934-01-11,10.19,#N/A N/A
1934-01-10,10.14,#N/A N/A
1934-01-09,9.87,#N/A N/A
1934-01-08,9.76,#N/A N/A
1934-01-05,9.81,#N/A N/A
1934-01-04,9.94,#N/A N/A
1934-01-03,9.97,#N/A N/A
1934-01-02,10.11,#N/A N/A
1933-12-29,9.97,#N/A N/A
1933-12-28,9.99,#N/A N/A
1933-12-27,9.71,#N/A N/A
1933-12-26,9.58,#N/A N/A
1933-12-22,9.86,#N/A N/A
1933-12-21,9.55,#N/A N/A
1933-12-20,9.57,#N/A N/A
1933-12-19,9.75,#N/A N/A
1933-12-18,9.77,#N/A N/A
1933-12-15,10.07,#N/A N/A
1933-12-14,10.23,#N/A N/A
1933-12-13,10.19,#N/A N/A
1933-12-12,10.29,#N/A N/A
1933-12-11,10.31,#N/A N/A
1933-12-08,10.1,#N/A N/A
1933-12-07,10.2,#N/A N/A
1933-12-06,10.13,#N/A N/A
1933-12-05,10.2,#N/A N/A
1933-12-04,9.9,#N/A N/A
1933-12-01,9.91,#N/A N/A
1933-11-29,9.88,#N/A N/A
1933-11-28,9.7,#N/A N/A
1933-11-27,9.69,#N/A N/A
1933-11-24,10.01,#N/A N/A
1933-11-23,9.87,#N/A N/A
1933-11-22,10.05,#N/A N/A
1933-11-21,10.1,#N/A N/A
1933-11-20,10.23,#N/A N/A
1933-11-17,9.92,#N/A N/A
1933-11-16,10.03,#N/A N/A
1933-11-15,9.58,#N/A N/A
1933-11-14,9.69,#N/A N/A
1933-11-13,9.81,#N/A N/A
1933-11-10,9.72,#N/A N/A
1933-11-09,9.87,#N/A N/A
1933-11-08,9.8,#N/A N/A
1933-11-06,9.45,#N/A N/A
1933-11-03,9.54,#N/A N/A
1933-11-02,9.22,#N/A N/A
1933-11-01,9.12,#N/A N/A
1933-10-31,8.96,#N/A N/A
1933-10-30,9.04,#N/A N/A
1933-10-27,9.54,#N/A N/A
1933-10-26,9.44,#N/A N/A
1933-10-25,9.63,#N/A N/A
1933-10-24,9.38,#N/A N/A
1933-10-23,9.02,#N/A N/A
1933-10-20,8.86,#N/A N/A
1933-10-19,8.61,#N/A N/A
1933-10-18,9.07,#N/A N/A
1933-10-17,9.51,#N/A N/A
1933-10-16,9.21,#N/A N/A
1933-10-13,9.85,#N/A N/A
1933-10-11,10.24,#N/A N/A
1933-10-10,10.23,#N/A N/A
1933-10-09,10.32,#N/A N/A
1933-10-06,10.05,#N/A N/A
1933-10-05,10.16,#N/A N/A
1933-10-04,10.29,#N/A N/A
1933-10-03,9.67,#N/A N/A
1933-10-02,9.62,#N/A N/A
1933-09-29,9.72,#N/A N/A
1933-09-28,9.79,#N/A N/A
1933-09-27,9.65,#N/A N/A
1933-09-26,10.07,#N/A N/A
1933-09-25,10.16,#N/A N/A
1933-09-22,10.26,#N/A N/A
1933-09-21,10.03,#N/A N/A
1933-09-20,10.69,#N/A N/A
1933-09-19,11.04,#N/A N/A
1933-09-18,11,#N/A N/A
1933-09-15,10.82,#N/A N/A
1933-09-14,11.13,#N/A N/A
1933-09-13,11.11,#N/A N/A
1933-09-12,11.06,#N/A N/A
1933-09-11,11.13,#N/A N/A
1933-09-08,10.66,#N/A N/A
1933-09-07,10.7,#N/A N/A
1933-09-06,10.85,#N/A N/A
1933-09-05,10.84,#N/A N/A
1933-09-01,11.23,#N/A N/A
1933-08-31,11.09,#N/A N/A
1933-08-30,11.1,#N/A N/A
1933-08-29,11.2,#N/A N/A
1933-08-28,11.26,#N/A N/A
1933-08-25,11.28,#N/A N/A
1933-08-24,10.88,#N/A N/A
1933-08-23,10.78,#N/A N/A
1933-08-22,10.92,#N/A N/A
1933-08-21,10.75,#N/A N/A
1933-08-18,10.58,#N/A N/A
1933-08-17,10.76,#N/A N/A
1933-08-16,10.2,#N/A N/A
1933-08-15,10.48,#N/A N/A
1933-08-14,10.46,#N/A N/A
1933-08-11,10.59,#N/A N/A
1933-08-10,10.63,#N/A N/A
1933-08-09,10.81,#N/A N/A
1933-08-08,10.39,#N/A N/A
1933-08-07,10.05,#N/A N/A
1933-08-04,10.13,#N/A N/A
1933-08-03,10.36,#N/A N/A
1933-08-02,10.49,#N/A N/A
1933-08-01,10.25,#N/A N/A
1933-07-31,9.95,#N/A N/A
1933-07-28,10.43,#N/A N/A
1933-07-27,10.68,#N/A N/A
1933-07-26,10.59,#N/A N/A
1933-07-25,10.32,#N/A N/A
1933-07-24,10.5,#N/A N/A
1933-07-21,9.65,#N/A N/A
1933-07-20,10.57,#N/A N/A
1933-07-19,11.6,#N/A N/A
1933-07-18,12.2,#N/A N/A
1933-07-17,12.01,#N/A N/A
1933-07-14,11.85,#N/A N/A
1933-07-13,12,#N/A N/A
1933-07-12,11.87,#N/A N/A
1933-07-11,11.71,#N/A N/A
1933-07-10,11.86,#N/A N/A
1933-07-07,11.96,#N/A N/A
1933-07-06,11.85,#N/A N/A
1933-07-05,11.55,#N/A N/A
1933-07-03,11.62,#N/A N/A
1933-06-30,10.91,#N/A N/A
1933-06-29,10.74,#N/A N/A
1933-06-28,10.84,#N/A N/A
1933-06-27,10.98,#N/A N/A
1933-06-26,10.87,#N/A N/A
1933-06-23,10.56,#N/A N/A
1933-06-22,10.22,#N/A N/A
1933-06-21,10.58,#N/A N/A
1933-06-20,10.52,#N/A N/A
1933-06-19,10.68,#N/A N/A
1933-06-16,9.81,#N/A N/A
1933-06-15,9.74,#N/A N/A
1933-06-14,10.47,#N/A N/A
1933-06-13,10.57,#N/A N/A
1933-06-12,10.89,#N/A N/A
1933-06-09,10.41,#N/A N/A
1933-06-08,10.31,#N/A N/A
1933-06-07,10.22,#N/A N/A
1933-06-06,10.04,#N/A N/A
1933-06-05,10.07,#N/A N/A
1933-06-02,10.13,#N/A N/A
1933-06-01,9.74,#N/A N/A
1933-05-31,9.64,#N/A N/A
1933-05-29,9.78,#N/A N/A
1933-05-26,9.34,#N/A N/A
1933-05-25,9.08,#N/A N/A
1933-05-24,9.15,#N/A N/A
1933-05-23,8.96,#N/A N/A
1933-05-22,8.64,#N/A N/A
1933-05-19,8.82,#N/A N/A
1933-05-18,8.89,#N/A N/A
1933-05-17,8.94,#N/A N/A
1933-05-16,8.85,#N/A N/A
1933-05-15,8.68,#N/A N/A
1933-05-12,9.03,#N/A N/A
1933-05-11,9.07,#N/A N/A
1933-05-10,8.82,#N/A N/A
1933-05-09,8.4,#N/A N/A
1933-05-08,8.34,#N/A N/A
1933-05-05,8.74,#N/A N/A
1933-05-04,8.65,#N/A N/A
1933-05-03,8.41,#N/A N/A
1933-05-02,8.46,#N/A N/A
1933-05-01,8.43,#N/A N/A
1933-04-28,7.83,#N/A N/A
1933-04-27,7.7,#N/A N/A
1933-04-26,7.77,#N/A N/A
1933-04-25,7.72,#N/A N/A
1933-04-24,7.91,#N/A N/A
1933-04-21,7.44,#N/A N/A
1933-04-20,7.82,#N/A N/A
1933-04-19,7.14,#N/A N/A
1933-04-18,6.66,#N/A N/A
1933-04-17,6.53,#N/A N/A
1933-04-13,6.67,#N/A N/A
1933-04-12,6.41,#N/A N/A
1933-04-11,6.51,#N/A N/A
1933-04-10,6.54,#N/A N/A
1933-04-07,6.12,#N/A N/A
1933-04-06,6.05,#N/A N/A
1933-04-05,5.95,#N/A N/A
1933-04-04,5.9,#N/A N/A
1933-04-03,5.87,#N/A N/A
1933-03-31,5.85,#N/A N/A
1933-03-30,6.05,#N/A N/A
1933-03-29,6.07,#N/A N/A
1933-03-28,6.21,#N/A N/A
1933-03-27,6.09,#N/A N/A
1933-03-24,6.25,#N/A N/A
1933-03-23,6.25,#N/A N/A
1933-03-22,6.12,#N/A N/A
1933-03-21,6.2,#N/A N/A
1933-03-20,6.5,#N/A N/A
1933-03-17,6.63,#N/A N/A
1933-03-16,6.93,#N/A N/A
1933-03-15,6.81,#N/A N/A
1933-03-03,5.84,#N/A N/A
1933-03-02,5.65,#N/A N/A
1933-03-01,5.77,#N/A N/A
1933-02-28,5.66,#N/A N/A
1933-02-27,5.53,#N/A N/A
1933-02-24,5.9,#N/A N/A
1933-02-23,5.68,#N/A N/A
1933-02-21,5.96,#N/A N/A
1933-02-20,6,#N/A N/A
1933-02-17,6.23,#N/A N/A
1933-02-16,6.13,#N/A N/A
1933-02-15,6.28,#N/A N/A
1933-02-14,6.32,#N/A N/A
1933-02-10,6.66,#N/A N/A
1933-02-09,6.76,#N/A N/A
1933-02-08,6.62,#N/A N/A
1933-02-07,6.54,#N/A N/A
1933-02-06,6.48,#N/A N/A
1933-02-03,6.53,#N/A N/A
1933-02-02,6.55,#N/A N/A
1933-02-01,6.67,#N/A N/A
1933-01-31,6.94,#N/A N/A
1933-01-30,6.98,#N/A N/A
1933-01-27,7.04,#N/A N/A
1933-01-26,7.05,#N/A N/A
1933-01-25,7.1,#N/A N/A
1933-01-24,6.98,#N/A N/A
1933-01-23,7.03,#N/A N/A
1933-01-20,7.06,#N/A N/A
1933-01-19,6.98,#N/A N/A
1933-01-18,6.95,#N/A N/A
1933-01-17,7.08,#N/A N/A
1933-01-16,7.06,#N/A N/A
1933-01-13,7.25,#N/A N/A
1933-01-12,7.23,#N/A N/A
1933-01-11,7.32,#N/A N/A
1933-01-10,7.34,#N/A N/A
1933-01-09,7.13,#N/A N/A
1933-01-06,7.23,#N/A N/A
1933-01-05,7.12,#N/A N/A
1933-01-04,7.15,#N/A N/A
1933-01-03,6.83,#N/A N/A
1932-12-30,6.92,#N/A N/A
1932-12-29,6.75,#N/A N/A
1932-12-28,6.6,#N/A N/A
1932-12-27,6.61,#N/A N/A
1932-12-23,6.57,#N/A N/A
1932-12-22,6.57,#N/A N/A
1932-12-21,6.8,#N/A N/A
1932-12-20,6.82,#N/A N/A
1932-12-19,6.97,#N/A N/A
1932-12-16,7,#N/A N/A
1932-12-15,7.05,#N/A N/A
1932-12-14,7.12,#N/A N/A
1932-12-13,6.99,#N/A N/A
1932-12-12,7.07,#N/A N/A
1932-12-09,7.08,#N/A N/A
1932-12-08,6.89,#N/A N/A
1932-12-07,6.89,#N/A N/A
1932-12-06,6.87,#N/A N/A
1932-12-05,6.54,#N/A N/A
1932-12-02,6.47,#N/A N/A
1932-12-01,6.73,#N/A N/A
1932-11-30,6.55,#N/A N/A
1932-11-29,6.78,#N/A N/A
1932-11-28,6.8,#N/A N/A
1932-11-25,6.78,#N/A N/A
1932-11-23,6.85,#N/A N/A
1932-11-22,7.17,#N/A N/A
1932-11-21,7.2,#N/A N/A
1932-11-18,7.13,#N/A N/A
1932-11-17,7.15,#N/A N/A
1932-11-16,7.2,#N/A N/A
1932-11-15,7.43,#N/A N/A
1932-11-14,7.43,#N/A N/A
1932-11-11,7.68,#N/A N/A
1932-11-10,7.44,#N/A N/A
1932-11-09,6.92,#N/A N/A
1932-11-07,7.24,#N/A N/A
1932-11-04,6.88,#N/A N/A
1932-11-03,6.48,#N/A N/A
1932-11-02,6.52,#N/A N/A
1932-11-01,6.76,#N/A N/A
1932-10-31,6.96,#N/A N/A
1932-10-28,7.09,#N/A N/A
1932-10-27,6.95,#N/A N/A
1932-10-26,6.89,#N/A N/A
1932-10-25,6.76,#N/A N/A
1932-10-24,6.83,#N/A N/A
1932-10-21,6.82,#N/A N/A
1932-10-20,7.23,#N/A N/A
1932-10-19,7.4,#N/A N/A
1932-10-18,7.13,#N/A N/A
1932-10-17,7,#N/A N/A
1932-10-14,7.13,#N/A N/A
1932-10-13,6.67,#N/A N/A
1932-10-11,6.88,#N/A N/A
1932-10-10,6.42,#N/A N/A
1932-10-07,7.02,#N/A N/A
1932-10-06,7.43,#N/A N/A
1932-10-05,7.39,#N/A N/A
1932-10-04,8.05,#N/A N/A
1932-10-03,8.06,#N/A N/A
1932-09-30,8.08,#N/A N/A
1932-09-29,8.1,#N/A N/A
1932-09-28,8.36,#N/A N/A
1932-09-27,8.13,#N/A N/A
1932-09-26,8.04,#N/A N/A
1932-09-23,8.4,#N/A N/A
1932-09-22,8.26,#N/A N/A
1932-09-21,8.52,#N/A N/A
1932-09-20,7.62,#N/A N/A
1932-09-19,7.34,#N/A N/A
1932-09-16,7.57,#N/A N/A
1932-09-15,7.66,#N/A N/A
1932-09-14,7.35,#N/A N/A
1932-09-13,7.8,#N/A N/A
1932-09-12,8.15,#N/A N/A
1932-09-09,8.75,#N/A N/A
1932-09-08,8.97,#N/A N/A
1932-09-07,9.31,#N/A N/A
1932-09-06,8.91,#N/A N/A
1932-09-02,8.84,#N/A N/A
1932-09-01,8.47,#N/A N/A
1932-08-31,8.39,#N/A N/A
1932-08-30,8.47,#N/A N/A
1932-08-29,8.58,#N/A N/A
1932-08-26,8.39,#N/A N/A
1932-08-25,8.26,#N/A N/A
1932-08-24,8.33,#N/A N/A
1932-08-23,8.15,#N/A N/A
1932-08-22,8,#N/A N/A
1932-08-19,7.53,#N/A N/A
1932-08-18,7.6,#N/A N/A
1932-08-17,7.51,#N/A N/A
1932-08-16,7.68,#N/A N/A
1932-08-15,7.44,#N/A N/A
1932-08-12,7,#N/A N/A
1932-08-11,7.61,#N/A N/A
1932-08-10,7.65,#N/A N/A
1932-08-09,7.39,#N/A N/A
1932-08-08,7.43,#N/A N/A
1932-08-05,6.8,#N/A N/A
1932-08-04,6.52,#N/A N/A
1932-08-03,6.39,#N/A N/A
1932-08-02,5.87,#N/A N/A
1932-08-01,6.11,#N/A N/A
1932-07-29,6.03,#N/A N/A
1932-07-28,5.85,#N/A N/A
1932-07-27,5.67,#N/A N/A
1932-07-26,5.4,#N/A N/A
1932-07-25,5.48,#N/A N/A
1932-07-22,5.2,#N/A N/A
1932-07-21,5.05,#N/A N/A
1932-07-20,4.93,#N/A N/A
1932-07-19,4.78,#N/A N/A
1932-07-18,4.8,#N/A N/A
1932-07-15,4.93,#N/A N/A
1932-07-14,4.79,#N/A N/A
1932-07-13,4.82,#N/A N/A
1932-07-12,4.6,#N/A N/A
1932-07-11,4.6,#N/A N/A
1932-07-08,4.41,#N/A N/A
1932-07-07,4.45,#N/A N/A
1932-07-06,4.6,#N/A N/A
1932-07-05,4.5,#N/A N/A
1932-07-01,4.6,#N/A N/A
1932-06-30,4.43,#N/A N/A
1932-06-29,4.51,#N/A N/A
1932-06-28,4.44,#N/A N/A
1932-06-27,4.44,#N/A N/A
1932-06-24,4.6,#N/A N/A
1932-06-23,4.8,#N/A N/A
1932-06-22,4.77,#N/A N/A
1932-06-21,4.77,#N/A N/A
1932-06-20,4.89,#N/A N/A
1932-06-17,4.83,#N/A N/A
1932-06-16,5.12,#N/A N/A
1932-06-15,5.12,#N/A N/A
1932-06-14,4.94,#N/A N/A
1932-06-13,4.82,#N/A N/A
1932-06-10,4.92,#N/A N/A
1932-06-09,4.57,#N/A N/A
1932-06-08,4.57,#N/A N/A
1932-06-07,4.85,#N/A N/A
1932-06-06,5.07,#N/A N/A
1932-06-03,4.89,#N/A N/A
1932-06-02,4.64,#N/A N/A
1932-06-01,4.4,#N/A N/A
1932-05-31,4.47,#N/A N/A
1932-05-27,4.83,#N/A N/A
1932-05-26,5.11,#N/A N/A
1932-05-25,5.03,#N/A N/A
1932-05-24,5.21,#N/A N/A
1932-05-23,5.43,#N/A N/A
1932-05-20,5.48,#N/A N/A
1932-05-19,5.48,#N/A N/A
1932-05-18,5.45,#N/A N/A
1932-05-17,5.59,#N/A N/A
1932-05-16,5.61,#N/A N/A
1932-05-13,5.6,#N/A N/A
1932-05-12,5.8,#N/A N/A
1932-05-11,6,#N/A N/A
1932-05-10,6.01,#N/A N/A
1932-05-09,5.96,#N/A N/A
1932-05-06,6.09,#N/A N/A
1932-05-05,5.68,#N/A N/A
1932-05-04,5.74,#N/A N/A
1932-05-03,5.66,#N/A N/A
1932-05-02,5.74,#N/A N/A
1932-04-29,5.83,#N/A N/A
1932-04-28,6.03,#N/A N/A
1932-04-27,6.27,#N/A N/A
1932-04-26,6.12,#N/A N/A
1932-04-25,6.03,#N/A N/A
1932-04-22,5.96,#N/A N/A
1932-04-21,6.24,#N/A N/A
1932-04-20,6.03,#N/A N/A
1932-04-19,6.03,#N/A N/A
1932-04-18,6.12,#N/A N/A
1932-04-15,6.42,#N/A N/A
1932-04-14,6.25,#N/A N/A
1932-04-13,5.98,#N/A N/A
1932-04-12,6.06,#N/A N/A
1932-04-11,6.07,#N/A N/A
1932-04-08,6.29,#N/A N/A
1932-04-07,6.46,#N/A N/A
1932-04-06,6.53,#N/A N/A
1932-04-05,6.73,#N/A N/A
1932-04-04,7.06,#N/A N/A
1932-04-01,7.18,#N/A N/A
1932-03-31,7.31,#N/A N/A
1932-03-30,7.74,#N/A N/A
1932-03-29,7.58,#N/A N/A
1932-03-28,7.59,#N/A N/A
1932-03-24,7.86,#N/A N/A
1932-03-23,7.94,#N/A N/A
1932-03-22,8.05,#N/A N/A
1932-03-21,8.06,#N/A N/A
1932-03-18,8.02,#N/A N/A
1932-03-17,8.28,#N/A N/A
1932-03-16,8.11,#N/A N/A
1932-03-15,8.31,#N/A N/A
1932-03-14,8.31,#N/A N/A
1932-03-11,8.52,#N/A N/A
1932-03-10,8.73,#N/A N/A
1932-03-09,8.81,#N/A N/A
1932-03-08,8.98,#N/A N/A
1932-03-07,8.82,#N/A N/A
1932-03-04,8.72,#N/A N/A
1932-03-03,8.71,#N/A N/A
1932-03-02,8.71,#N/A N/A
1932-03-01,8.35,#N/A N/A
1932-02-29,8.29,#N/A N/A
1932-02-26,8.34,#N/A N/A
1932-02-25,8.35,#N/A N/A
1932-02-24,8.43,#N/A N/A
1932-02-23,8.22,#N/A N/A
1932-02-19,8.72,#N/A N/A
1932-02-18,8.71,#N/A N/A
1932-02-17,8.48,#N/A N/A
1932-02-16,8.84,#N/A N/A
1932-02-15,8.5,#N/A N/A
1932-02-11,8.12,#N/A N/A
